Drainage basin, 2898, TW depth, -20.53, TW lat/lon,  76.7116 ,  16.4418, TW ID, 15319, TW name, a
 , , S800 depth, -24.33, S800 lat/lon,  76.6695 ,  16.0509, S800 i/j , 543, 407
Depth, 2007-06, 2007-06, 2007-07, 2007-07, 2007-08, 2007-08, 2007-09, 2007-09, 2008-06, 2008-06, 2008-07, 2008-07, 2008-08, 2008-08, 2008-09, 2008-09, 2009-06, 2009-06, 2009-07, 2009-07, 2009-08, 2009-08, 2009-09, 2009-09, 2010-06, 2010-06, 2010-07, 2010-07, 2010-08, 2010-08, 2010-09, 2010-09, 
--, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, 
-23.946,34.436,2.3592,34.601,3.9626,34.655,4.3916,34.55,3.262,34.624,2.9144,34.197,2.2541,34.633,3.9057,34.692,3.2407,34.647,3.4378,34.168,4.0386,34.53,4.6537,34.468,3.0206,34.264,2.0562,34.097,2.9593,34.229,3.6799,34.057,2.8869
-23.01,34.436,2.3567,34.601,3.96,34.655,4.3902,34.55,3.261,34.623,2.9103,34.196,2.2515,34.633,3.9046,34.692,3.2401,34.647,3.4353,34.167,4.0373,34.53,4.6528,34.468,3.0197,34.264,2.0539,34.095,2.9567,34.229,3.6785,34.056,2.8859
-21.923,34.434,2.3523,34.598,3.9572,34.654,4.3886,34.549,3.2589,34.62,2.9028,34.194,2.2484,34.632,3.9044,34.692,3.2395,34.646,3.4326,34.166,4.0397,34.529,4.6522,34.468,3.0187,34.261,2.0499,34.09,2.9524,34.229,3.677,34.053,2.8841
-20.754,34.43,2.3432,34.593,3.9547,34.652,4.387,34.547,3.255,34.614,2.8907,34.189,2.2445,34.63,3.9053,34.691,3.2389,34.644,3.4294,34.164,4.0447,34.528,4.6524,34.468,3.0173,34.255,2.042,34.078,2.9464,34.227,3.6751,34.048,2.8806
-19.551,34.423,2.3287,34.587,3.9526,34.649,4.385,34.544,3.2498,34.605,2.8768,34.18,2.2407,34.627,3.9066,34.69,3.2375,34.64,3.4255,34.16,4.0513,34.525,4.6536,34.467,3.0154,34.245,2.0302,34.061,2.9398,34.223,3.6735,34.04,2.8747
-18.347,34.413,2.3143,34.578,3.9506,34.645,4.3833,34.54,3.2432,34.596,2.8629,34.168,2.2379,34.624,3.9089,34.689,3.2363,34.635,3.423,34.154,4.0608,34.522,4.6563,34.467,3.0128,34.234,2.0159,34.039,2.9327,34.219,3.6742,34.031,2.8681
-17.166,34.404,2.3028,34.568,3.9501,34.641,4.3822,34.536,3.2363,34.586,2.8516,34.155,2.237,34.618,3.913,34.688,3.2348,34.629,3.4229,34.148,4.0734,34.519,4.6607,34.466,3.0097,34.221,2.0023,34.015,2.9238,34.213,3.6775,34.022,2.8618
-16.021,34.397,2.2925,34.557,3.9505,34.637,4.3819,34.532,3.2301,34.576,2.8427,34.143,2.2378,34.612,3.9181,34.687,3.233,34.622,3.4252,34.143,4.0882,34.516,4.6659,34.465,3.0061,34.208,1.9911,33.991,2.915,34.209,3.6814,34.014,2.8561
-14.923,34.39,2.2821,34.547,3.9514,34.633,4.3823,34.528,3.2245,34.567,2.8363,34.133,2.2405,34.607,3.9234,34.685,3.231,34.616,3.4286,34.138,4.1036,34.514,4.6706,34.464,3.0028,34.194,1.9827,33.968,2.9074,34.205,3.6851,34.008,2.851
-13.875,34.385,2.2727,34.538,3.9525,34.628,4.383,34.525,3.2197,34.56,2.8318,34.124,2.2448,34.601,3.9288,34.684,3.2289,34.61,3.4322,34.134,4.1179,34.511,4.675,34.463,2.9999,34.183,1.9762,33.947,2.9016,34.202,3.6881,34.003,2.8466
-12.88,34.38,2.2652,34.529,3.9539,34.624,4.3835,34.522,3.2155,34.554,2.8285,34.117,2.2515,34.596,3.9342,34.683,3.2268,34.605,3.4363,34.131,4.1298,34.509,4.6786,34.462,2.9975,34.173,1.9709,33.929,2.8969,34.199,3.6906,33.999,2.8428
-11.939,34.376,2.259,34.521,3.9552,34.62,4.384,34.52,3.2119,34.549,2.8262,34.111,2.2591,34.592,3.9389,34.681,3.2249,34.601,3.4409,34.128,4.1396,34.507,4.6819,34.462,2.9957,34.164,1.9667,33.913,2.8929,34.196,3.693,33.996,2.8396
-11.052,34.373,2.2537,34.513,3.9567,34.616,4.3845,34.517,3.2088,34.545,2.8244,34.106,2.2668,34.588,3.9433,34.68,3.2232,34.597,3.4454,34.125,4.1476,34.506,4.6849,34.461,2.994,34.155,1.9635,33.899,2.8898,34.194,3.695,33.993,2.8367
-10.215,34.37,2.2491,34.506,3.9589,34.614,4.3852,34.515,3.2055,34.542,2.8228,34.102,2.2745,34.585,3.9472,34.679,3.2217,34.594,3.4502,34.123,4.1546,34.504,4.6881,34.461,2.9927,34.147,1.9615,33.884,2.8872,34.192,3.697,33.99,2.834
-9.4281,34.366,2.2449,34.498,3.9612,34.612,4.386,34.513,3.2024,34.539,2.8216,34.098,2.2817,34.582,3.9509,34.678,3.2204,34.591,3.4545,34.121,4.1615,34.503,4.6913,34.461,2.9915,34.139,1.9603,33.87,2.8849,34.191,3.699,33.987,2.8315
-8.6877,34.363,2.2414,34.491,3.9641,34.61,4.3867,34.512,3.1995,34.536,2.8204,34.095,2.2881,34.579,3.9553,34.676,3.2192,34.588,3.4589,34.119,4.1684,34.501,4.6943,34.46,2.9906,34.133,1.9591,33.857,2.8832,34.189,3.7013,33.984,2.8289
-7.9913,34.36,2.2389,34.483,3.9674,34.608,4.3875,34.51,3.1969,34.534,2.8194,34.092,2.2941,34.575,3.9602,34.676,3.2182,34.585,3.463,34.117,4.1755,34.5,4.6972,34.46,2.9896,34.126,1.9579,33.843,2.8825,34.187,3.7035,33.982,2.8266
-7.3364,34.358,2.2373,34.476,3.9715,34.607,4.3882,34.508,3.1944,34.532,2.8187,34.09,2.3004,34.572,3.9655,34.675,3.2173,34.583,3.4673,34.116,4.1823,34.498,4.6997,34.46,2.9889,34.121,1.9563,33.831,2.8827,34.185,3.7056,33.979,2.8247
-6.7201,34.356,2.2366,34.469,3.9759,34.606,4.389,34.507,3.1922,34.53,2.8185,34.087,2.3069,34.569,3.9707,34.674,3.2165,34.581,3.4716,34.114,4.1893,34.497,4.7024,34.46,2.9882,34.115,1.9539,33.819,2.8839,34.184,3.7077,33.977,2.8227
-6.1399,34.354,2.2362,34.462,3.9808,34.605,4.3898,34.506,3.1902,34.528,2.8188,34.085,2.3137,34.567,3.9759,34.672,3.2159,34.579,3.4762,34.113,4.1961,34.496,4.7049,34.459,2.9874,34.109,1.9515,33.807,2.8862,34.183,3.7098,33.976,2.8211
-5.5932,34.352,2.2363,34.455,3.9862,34.605,4.3906,34.505,3.1885,34.527,2.8196,34.083,2.3209,34.565,3.9807,34.67,3.2153,34.577,3.481,34.112,4.2026,34.495,4.7075,34.459,2.9869,34.103,1.9496,33.796,2.8893,34.182,3.7118,33.974,2.8193
-5.0774,34.351,2.2368,34.448,3.9917,34.604,4.3914,34.503,3.1869,34.526,2.8209,34.081,2.3282,34.563,3.9857,34.668,3.2148,34.575,3.4861,34.111,4.2095,34.494,4.7101,34.459,2.9863,34.098,1.9483,33.786,2.8934,34.181,3.7139,33.973,2.818
-4.59,34.349,2.2378,34.441,3.9976,34.603,4.3923,34.502,3.1857,34.524,2.8224,34.08,2.3352,34.561,3.9908,34.666,3.2144,34.574,3.4915,34.11,4.2164,34.493,4.7126,34.459,2.9859,34.092,1.9475,33.775,2.8986,34.18,3.7159,33.971,2.8169
-4.1288,34.347,2.2392,34.435,4.0034,34.602,4.3935,34.502,3.1844,34.524,2.8242,34.078,2.3421,34.56,3.9963,34.665,3.2141,34.573,3.4972,34.109,4.2237,34.492,4.7152,34.459,2.9855,34.086,1.9472,33.765,2.9048,34.179,3.7179,33.969,2.8156
-3.6914,34.346,2.2413,34.428,4.0099,34.602,4.3946,34.5,3.1835,34.523,2.8265,34.077,2.3495,34.558,4.0019,34.664,3.2139,34.571,3.503,34.108,4.2312,34.491,4.7179,34.459,2.985,34.079,1.9478,33.755,2.9121,34.178,3.7202,33.967,2.8145
-3.2755,34.345,2.2437,34.423,4.0167,34.601,4.3959,34.499,3.1824,34.522,2.8293,34.076,2.3574,34.557,4.0078,34.664,3.2137,34.57,3.5088,34.107,4.2387,34.49,4.7208,34.459,2.9848,34.071,1.9493,33.746,2.9199,34.178,3.7226,33.965,2.8135
-2.879,34.343,2.2467,34.417,4.0245,34.601,4.3971,34.498,3.1814,34.521,2.8326,34.074,2.3661,34.555,4.0135,34.663,3.2136,34.569,3.5146,34.106,4.2465,34.49,4.7243,34.459,2.9845,34.062,1.9521,33.737,2.9285,34.177,3.7254,33.963,2.8124
-2.4998,34.342,2.25,34.412,4.0329,34.6,4.3985,34.497,3.1804,34.521,2.8366,34.072,2.3761,34.554,4.019,34.663,3.2134,34.569,3.5206,34.105,4.254,34.489,4.7282,34.459,2.9842,34.051,1.9564,33.728,2.938,34.177,3.7284,33.961,2.8113
-2.1357,34.341,2.2537,34.406,4.0422,34.6,4.3999,34.496,3.1794,34.52,2.8412,34.07,2.3874,34.553,4.0241,34.662,3.2133,34.568,3.5268,34.104,4.2618,34.488,4.7326,34.459,2.9839,34.04,1.962,33.72,2.9486,34.176,3.7318,33.96,2.8105
-1.7847,34.34,2.2575,34.402,4.0522,34.6,4.4015,34.496,3.1784,34.52,2.847,34.067,2.399,34.552,4.0287,34.662,3.2132,34.567,3.5333,34.103,4.2703,34.487,4.7373,34.459,2.9836,34.028,1.9691,33.711,2.9606,34.176,3.7359,33.96,2.8098
-1.4448,34.338,2.2618,34.397,4.0627,34.599,4.4031,34.495,3.1774,34.519,2.8536,34.066,2.4114,34.552,4.0331,34.661,3.2131,34.567,3.5401,34.102,4.2795,34.486,4.7419,34.459,2.9832,34.017,1.9775,33.704,2.9744,34.175,3.7405,33.959,2.8092
-1.114,34.337,2.2666,34.393,4.0738,34.599,4.4047,34.494,3.1765,34.519,2.8605,34.064,2.4242,34.551,4.0373,34.661,3.213,34.566,3.547,34.102,4.29,34.486,4.7463,34.459,2.9828,34.008,1.9863,33.697,2.9889,34.175,3.7456,33.959,2.8085
-0.79042,34.336,2.272,34.39,4.0845,34.599,4.4059,34.493,3.1754,34.519,2.8665,34.062,2.4366,34.551,4.0407,34.661,3.2126,34.566,3.5528,34.102,4.3001,34.485,4.7496,34.459,2.9822,34.002,1.9953,33.692,3.0028,34.175,3.7506,33.958,2.8079
-0.47201,34.335,2.276,34.388,4.0922,34.599,4.4065,34.492,3.174,34.518,2.8702,34.061,2.4457,34.551,4.0428,34.661,3.2124,34.566,3.5564,34.102,4.3075,34.485,4.7512,34.459,2.9815,33.997,2.0022,33.689,3.013,34.174,3.754,33.958,2.8073
-0.15691,34.334,2.2774,34.387,4.0945,34.599,4.4066,34.491,3.1723,34.518,2.8711,34.061,2.4495,34.551,4.0433,34.661,3.2118,34.566,3.557,34.102,4.31,34.485,4.7513,34.458,2.9807,33.994,2.0044,33.687,3.0173,34.174,3.7549,33.958,2.8064
