Drainage basin, 4430, TW depth, -21.48, TW lat/lon,  78.9301 ,  20.4071, TW ID, 13708, TW name, r
 , , S800 depth, -64.57, S800 lat/lon,  78.9330 ,  20.4874, S800 i/j , 768, 638
Depth, 2007-06, 2007-06, 2007-07, 2007-07, 2007-08, 2007-08, 2007-09, 2007-09, 2008-06, 2008-06, 2008-07, 2008-07, 2008-08, 2008-08, 2008-09, 2008-09, 2009-06, 2009-06, 2009-07, 2009-07, 2009-08, 2009-08, 2009-09, 2009-09, 2010-06, 2010-06, 2010-07, 2010-07, 2010-08, 2010-08, 2010-09, 2010-09, 
--, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, 
-63.518,34.855,-1.1239,34.695,-0.067645,34.566,1.0471,34.627,1.221,34.849,-1.0985,34.726,0.017935,34.724,0.80187,34.745,0.3237,34.685,-0.6502,34.519,1.5083,34.47,1.944,34.44,1.6308,34.687,-1.5089,34.43,-0.027677,34.457,2.2521,34.421,2.6807
-60.783,34.843,-1.1255,34.669,-0.037613,34.554,1.0452,34.618,1.2022,34.835,-1.0996,34.713,0.026097,34.72,0.79061,34.743,0.31967,34.674,-0.6219,34.515,1.5673,34.465,2.008,34.437,1.6228,34.66,-1.4803,34.421,0.014355,34.451,2.2887,34.403,2.6722
-57.491,34.831,-1.1198,34.647,-0.0046129,34.543,1.0439,34.608,1.181,34.823,-1.0945,34.699,0.040903,34.714,0.77945,34.74,0.31343,34.665,-0.59117,34.511,1.6197,34.461,2.068,34.434,1.6159,34.635,-1.449,34.411,0.057903,34.447,2.3204,34.38,2.6635
-53.895,34.821,-1.1125,34.629,0.021903,34.533,1.0404,34.598,1.1612,34.814,-1.0913,34.688,0.05329,34.71,0.77223,34.737,0.3088,34.657,-0.56337,34.509,1.6641,34.458,2.1148,34.431,1.6119,34.611,-1.4184,34.401,0.10174,34.442,2.3431,34.357,2.6552
-50.175,34.812,-1.1056,34.611,0.047806,34.524,1.0376,34.59,1.1449,34.806,-1.0883,34.676,0.064161,34.707,0.76713,34.735,0.30497,34.649,-0.53723,34.506,1.7066,34.456,2.1545,34.43,1.6095,34.588,-1.3894,34.391,0.14503,34.439,2.3642,34.33,2.6448
-46.454,34.803,-1.0988,34.593,0.070613,34.514,1.0346,34.582,1.1322,34.799,-1.0862,34.665,0.072516,34.704,0.76342,34.732,0.30193,34.642,-0.51297,34.505,1.7475,34.453,2.1868,34.428,1.608,34.564,-1.3637,34.38,0.18658,34.435,2.3808,34.302,2.6325
-42.814,34.796,-1.0937,34.575,0.091,34.506,1.033,34.575,1.1214,34.792,-1.0846,34.654,0.079677,34.701,0.76097,34.73,0.2984,34.635,-0.49037,34.503,1.7861,34.451,2.215,34.427,1.6071,34.54,-1.3405,34.369,0.22587,34.432,2.3945,34.273,2.6186
-39.309,34.789,-1.0904,34.557,0.10871,34.498,1.0316,34.568,1.112,34.786,-1.0842,34.644,0.085161,34.698,0.75939,34.728,0.29523,34.629,-0.46907,34.501,1.8229,34.449,2.2398,34.426,1.6067,34.515,-1.3195,34.357,0.26229,34.429,2.405,34.245,2.6052
-35.974,34.782,-1.0881,34.54,0.12332,34.491,1.0305,34.561,1.1034,34.78,-1.0839,34.634,0.090355,34.696,0.75829,34.725,0.29213,34.624,-0.45007,34.5,1.8576,34.447,2.2614,34.424,1.6066,34.49,-1.3012,34.346,0.29735,34.427,2.4131,34.218,2.5928
-32.826,34.775,-1.0866,34.523,0.13358,34.485,1.0293,34.554,1.0946,34.776,-1.0835,34.626,0.094581,34.693,0.75768,34.723,0.2891,34.619,-0.43343,34.498,1.8893,34.446,2.2803,34.423,1.6067,34.465,-1.2831,34.335,0.32955,34.424,2.4198,34.192,2.5798
-29.876,34.768,-1.0857,34.506,0.14181,34.479,1.0275,34.547,1.085,34.771,-1.0832,34.618,0.098161,34.691,0.75803,34.721,0.28603,34.613,-0.41893,34.497,1.9183,34.444,2.2967,34.422,1.6069,34.442,-1.266,34.325,0.35945,34.422,2.4254,34.168,2.5673
