Drainage basin, 3898, TW depth, -67.04, TW lat/lon,  79.1106 ,  19.0568, TW ID, 14902, TW name, r
 , , S800 depth, -82.46, S800 lat/lon,  79.1493 ,  19.1743, S800 i/j , 747, 676
Depth, 2007-06, 2007-06, 2007-07, 2007-07, 2007-08, 2007-08, 2007-09, 2007-09, 2008-06, 2008-06, 2008-07, 2008-07, 2008-08, 2008-08, 2008-09, 2008-09, 2009-06, 2009-06, 2009-07, 2009-07, 2009-08, 2009-08, 2009-09, 2009-09, 2010-06, 2010-06, 2010-07, 2010-07, 2010-08, 2010-08, 2010-09, 2010-09, 
--, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, 
-81.103,34.88,-0.92797,34.779,0.53419,34.695,1.2775,34.603,0.60427,34.834,-1.1428,34.74,-0.0049355,34.704,0.335,34.748,-0.093933,34.675,-0.1185,34.559,1.3718,34.557,1.6052,34.526,1.66,34.698,-0.83013,34.541,0.073452,34.512,2.4131,34.504,3.0192
-77.548,34.88,-0.9235,34.769,0.5709,34.691,1.2644,34.599,0.58087,34.834,-1.1399,34.738,0.012387,34.703,0.33223,34.747,-0.096933,34.673,-0.090867,34.556,1.391,34.555,1.6117,34.525,1.66,34.695,-0.82613,34.537,0.069903,34.51,2.4489,34.498,3.0221
-73.244,34.879,-0.9176,34.757,0.62029,34.683,1.2396,34.594,0.54927,34.831,-1.1332,34.735,0.037194,34.702,0.32626,34.745,-0.10063,34.67,-0.058533,34.553,1.4096,34.552,1.6276,34.524,1.6608,34.688,-0.8138,34.533,0.06771,34.508,2.4961,34.488,3.0246
-68.532,34.878,-0.91347,34.741,0.67094,34.674,1.2129,34.591,0.52887,34.829,-1.1239,34.731,0.063613,34.701,0.3189,34.744,-0.1043,34.667,-0.025633,34.549,1.4424,34.548,1.6547,34.522,1.664,34.679,-0.7894,34.526,0.06971,34.507,2.5587,34.474,3.0289
-63.652,34.876,-0.91023,34.723,0.7131,34.664,1.1835,34.589,0.51717,34.825,-1.1125,34.727,0.084581,34.699,0.31239,34.742,-0.10873,34.663,0.0085667,34.545,1.4823,34.542,1.6899,34.52,1.6689,34.666,-0.76243,34.519,0.077323,34.505,2.631,34.456,3.0329
-58.77,34.874,-0.90803,34.704,0.74929,34.652,1.1457,34.587,0.50943,34.82,-1.1009,34.722,0.099226,34.697,0.30858,34.74,-0.11423,34.659,0.043133,34.54,1.5304,34.536,1.7294,34.518,1.6749,34.65,-0.7439,34.509,0.090097,34.504,2.7064,34.434,3.0375
-53.998,34.871,-0.90677,34.683,0.78484,34.639,1.1034,34.585,0.50203,34.814,-1.0906,34.717,0.11116,34.695,0.30671,34.738,-0.12073,34.654,0.079333,34.535,1.5866,34.53,1.7699,34.515,1.6811,34.633,-0.72373,34.498,0.11168,34.503,2.7863,34.41,3.037
-49.408,34.867,-0.90573,34.66,0.81697,34.625,1.0591,34.582,0.49327,34.807,-1.0818,34.712,0.12165,34.694,0.3061,34.735,-0.12757,34.649,0.11757,34.53,1.6513,34.525,1.8096,34.513,1.6869,34.614,-0.6944,34.487,0.14629,34.502,2.868,34.386,3.0397
-45.046,34.864,-0.9042,34.638,0.84842,34.611,1.0177,34.58,0.4819,34.8,-1.0753,34.706,0.13281,34.692,0.30629,34.733,-0.1349,34.643,0.15397,34.524,1.7266,34.52,1.85,34.511,1.6922,34.594,-0.66233,34.473,0.19442,34.501,2.9498,34.36,3.0384
-40.937,34.859,-0.9016,34.615,0.87703,34.598,0.98642,34.577,0.4691,34.791,-1.071,34.7,0.14523,34.69,0.30794,34.731,-0.1426,34.637,0.18743,34.516,1.8083,34.516,1.892,34.508,1.6961,34.573,-0.63033,34.458,0.25397,34.5,3.029,34.333,3.0348
-37.093,34.854,-0.89843,34.592,0.89926,34.587,0.96371,34.574,0.45673,34.782,-1.0676,34.692,0.1581,34.688,0.31106,34.729,-0.15043,34.63,0.21783,34.509,1.8938,34.511,1.9342,34.506,1.6983,34.551,-0.5985,34.442,0.31787,34.497,3.1006,34.303,3.0307
-33.516,34.848,-0.8944,34.569,0.91503,34.576,0.94635,34.571,0.4447,34.772,-1.0643,34.682,0.17126,34.687,0.31561,34.726,-0.1581,34.622,0.2451,34.503,1.9681,34.507,1.9767,34.504,1.6985,34.528,-0.56593,34.424,0.38184,34.493,3.1608,34.27,3.0243
