Drainage basin, 1931, TW depth, -73.22, TW lat/lon,  77.1726 ,  15.0399, TW ID, 1.561110e+04, TW name, g
 , , S800 depth, -83.61, S800 lat/lon,  77.0930 ,  14.8314, S800 i/j , 533, 473
Depth, 2007-06, 2007-06, 2007-07, 2007-07, 2007-08, 2007-08, 2007-09, 2007-09, 2008-06, 2008-06, 2008-07, 2008-07, 2008-08, 2008-08, 2008-09, 2008-09, 2009-06, 2009-06, 2009-07, 2009-07, 2009-08, 2009-08, 2009-09, 2009-09, 2010-06, 2010-06, 2010-07, 2010-07, 2010-08, 2010-08, 2010-09, 2010-09, 
--, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, salt, temp, 
-82.234,34.894,3.2635,34.932,4.0945,34.866,4.4078,34.755,4.0056,34.814,1.8641,34.828,3.2616,34.904,3.3897,34.767,3.618,34.836,2.8594,34.69,3.7331,34.778,4.1286,34.544,3.5783,34.598,2.0686,34.713,2.9523,34.712,3.2182,34.446,2.9544
-78.626,34.871,3.2226,34.92,4.1287,34.86,4.4453,34.743,3.9853,34.806,1.8871,34.809,3.2832,34.892,3.4012,34.756,3.6192,34.832,2.873,34.651,3.8162,34.764,4.1959,34.535,3.5735,34.581,2.0562,34.683,2.9885,34.689,3.2485,34.398,2.9749
-74.257,34.841,3.173,34.896,4.1774,34.846,4.5175,34.729,3.9614,34.796,1.9296,34.778,3.3213,34.871,3.4309,34.74,3.6184,34.825,2.904,34.604,3.9059,34.738,4.3109,34.525,3.5648,34.555,2.0391,34.635,3.0465,34.652,3.3034,34.336,2.9993
-69.473,34.81,3.1104,34.865,4.1915,34.83,4.5871,34.717,3.9431,34.787,1.9838,34.743,3.346,34.841,3.4746,34.722,3.6166,34.815,2.9447,34.561,3.9917,34.704,4.4437,34.518,3.5563,34.524,2.0196,34.575,3.0835,34.609,3.3571,34.284,3.0209
-64.518,34.783,3.0546,34.834,4.1944,34.814,4.6197,34.706,3.9251,34.778,2.0444,34.703,3.3597,34.809,3.5129,34.705,3.6148,34.805,2.9791,34.518,4.0685,34.665,4.5615,34.513,3.5538,34.496,1.9986,34.505,3.1022,34.562,3.3961,34.24,3.0366
-59.561,34.758,3.0062,34.799,4.1811,34.798,4.6276,34.696,3.907,34.769,2.1041,34.659,3.3522,34.776,3.5389,34.688,3.6126,34.796,3.0108,34.479,4.1388,34.624,4.6592,34.51,3.555,34.472,1.9806,34.428,3.1093,34.514,3.4197,34.208,3.0495
-54.716,34.737,2.9732,34.764,4.1626,34.784,4.6311,34.688,3.892,34.761,2.162,34.612,3.3266,34.743,3.555,34.673,3.6099,34.788,3.0414,34.442,4.1945,34.582,4.7318,34.508,3.5595,34.451,1.9645,34.35,3.1076,34.469,3.4401,34.183,3.0628
-50.056,34.718,2.9456,34.726,4.1284,34.772,4.6369,34.682,3.88,34.755,2.2156,34.566,3.2937,34.713,3.5706,34.659,3.605,34.78,3.0707,34.41,4.2255,34.544,4.7831,34.506,3.5654,34.433,1.9505,34.278,3.1103,34.427,3.4589,34.165,3.0752
-45.627,34.702,2.9241,34.688,4.0835,34.761,4.6432,34.676,3.8698,34.748,2.2645,34.522,3.2624,34.685,3.5899,34.645,3.5983,34.774,3.1016,34.383,4.2492,34.512,4.8192,34.505,3.5721,34.417,1.9403,34.215,3.1186,34.387,3.4769,34.15,3.0858
-41.456,34.687,2.9085,34.65,4.0382,34.751,4.6479,34.671,3.8616,34.743,2.3089,34.479,3.2338,34.66,3.61,34.634,3.5898,34.768,3.1346,34.363,4.2722,34.486,4.844,34.504,3.5782,34.403,1.9351,34.163,3.1295,34.351,3.4965,34.137,3.0949
-37.554,34.673,2.896,34.614,3.9927,34.742,4.6506,34.667,3.8545,34.737,2.3493,34.44,3.2105,34.638,3.6307,34.624,3.5825,34.762,3.1671,34.346,4.2929,34.463,4.8602,34.503,3.5828,34.389,1.9335,34.123,3.1388,34.318,3.5191,34.126,3.1022
-33.924,34.66,2.8866,34.58,3.9536,34.733,4.6525,34.663,3.8472,34.731,2.3869,34.406,3.1911,34.617,3.6505,34.617,3.5759,34.756,3.1987,34.332,4.3121,34.445,4.8728,34.502,3.586,34.377,1.9334,34.093,3.1449,34.286,3.5447,34.116,3.107
-30.562,34.647,2.8803,34.549,3.9269,34.725,4.6543,34.659,3.8383,34.724,2.4227,34.374,3.1738,34.598,3.6709,34.61,3.5699,34.75,3.2291,34.321,4.3307,34.432,4.8852,34.501,3.5887,34.366,1.9329,34.068,3.1496,34.255,3.5737,34.107,3.11
-27.46,34.635,2.8784,34.52,3.9136,34.718,4.6549,34.655,3.8288,34.718,2.4581,34.347,3.1609,34.58,3.6923,34.604,3.5646,34.744,3.2575,34.311,4.3503,34.422,4.8977,34.501,3.5909,34.355,1.933,34.047,3.1548,34.227,3.6039,34.099,3.1118
-24.606,34.624,2.8791,34.495,3.9099,34.711,4.6549,34.651,3.8185,34.71,2.4927,34.323,3.1496,34.564,3.7144,34.599,3.5603,34.738,3.2841,34.302,4.3701,34.414,4.9101,34.5,3.5922,34.345,1.9351,34.029,3.1601,34.202,3.6315,34.091,3.1127
-21.988,34.614,2.8794,34.471,3.9119,34.705,4.6553,34.648,3.808,34.702,2.5267,34.301,3.1394,34.549,3.7349,34.593,3.5567,34.733,3.31,34.294,4.3888,34.408,4.9213,34.5,3.593,34.334,1.9401,34.013,3.1656,34.179,3.6564,34.084,3.1132
